stock_id,warehouse_id,product_id,quantity
ST037961,WH003,P03186,76
ST037962,WH009,P02987,156
ST037963,WH008,P00801,121
ST037964,WH008,P03910,90
ST037965,WH010,P02165,74
ST037966,WH006,P01551,78
ST037967,WH003,P04591,107
ST037968,WH005,P03032,106
ST037969,WH009,P00206,143
ST037970,WH009,P01947,95
ST037971,WH005,P01389,101
ST037972,WH004,P01958,136
ST037973,WH009,P03256,93
ST037974,WH010,P04577,51
ST037975,WH004,P01574,79
ST037976,WH007,P04460,11
ST037977,WH006,P02650,129
ST037978,WH004,P04964,91
ST037979,WH010,P04169,60
ST037980,WH002,P00340,153
ST037981,WH002,P03948,122
ST037982,WH005,P03765,58
ST037983,WH010,P03545,81
ST037984,WH005,P01712,61
ST037985,WH004,P03969,107
ST037986,WH008,P01670,45
ST037987,WH001,P01629,127
ST037988,WH008,P04443,64
ST037989,WH005,P02333,73
ST037990,WH005,P03504,75
ST037991,WH005,P03269,129
ST037992,WH005,P03498,118
ST037993,WH002,P02355,132
ST037994,WH002,P02161,148
ST037995,WH009,P00967,54
ST037996,WH006,P02337,85
ST037997,WH008,P03236,175
ST037998,WH003,P05000,200
ST037999,WH003,P04324,95
ST038000,WH007,P00669,157
ST038001,WH004,P04060,205
ST038002,WH002,P01980,11
ST038003,WH009,P02832,171
ST038004,WH007,P04856,141
ST038005,WH010,P01624,152
ST038006,WH007,P02611,81
ST038007,WH001,P02605,117
ST038008,WH009,P01792,72
ST038009,WH002,P00589,91
ST038010,WH010,P02298,108
ST038011,WH005,P04644,153
ST038012,WH005,P00519,125
ST038013,WH001,P01641,121
ST038014,WH007,P02152,108
ST038015,WH001,P03075,52
ST038016,WH008,P00293,120
ST038017,WH007,P00275,101
ST038018,WH003,P04528,128
ST038019,WH004,P01782,140
ST038020,WH009,P00634,61
ST038021,WH001,P00273,102
ST038022,WH009,P01428,16
ST038023,WH010,P02717,127
ST038024,WH004,P00084,92
ST038025,WH001,P02425,37
ST038026,WH002,P04371,108
ST038027,WH007,P01749,133
ST038028,WH006,P04411,102
ST038029,WH010,P01101,86
ST038030,WH001,P00460,41
ST038031,WH009,P00100,46
ST038032,WH003,P04297,93
ST038033,WH003,P01887,131
ST038034,WH008,P04278,91
ST038035,WH007,P00900,66
ST038036,WH009,P00534,184
ST038037,WH007,P01791,2
ST038038,WH008,P00846,212
ST038039,WH005,P00007,121
ST038040,WH007,P01431,171
ST038041,WH005,P03610,90
ST038042,WH010,P03097,137
ST038043,WH009,P03563,162
ST038044,WH003,P01331,74
ST038045,WH004,P03133,152
ST038046,WH009,P01875,85
ST038047,WH002,P02381,107
ST038048,WH004,P04792,116
ST038049,WH009,P03922,77
ST038050,WH008,P02242,76
ST038051,WH008,P03164,89
ST038052,WH001,P04400,114
ST038053,WH009,P04241,67
ST038054,WH005,P02425,49
ST038055,WH001,P02130,120
ST038056,WH009,P01555,113
ST038057,WH006,P01327,45
ST038058,WH004,P02676,140
ST038059,WH005,P02340,6
ST038060,WH004,P02555,24
ST038061,WH006,P01823,168
ST038062,WH003,P02513,33
ST038063,WH004,P03865,167
ST038064,WH007,P03274,115
ST038065,WH006,P01254,111
ST038066,WH006,P03574,153
ST038067,WH010,P04245,76
ST038068,WH001,P03022,131
ST038069,WH004,P02967,141
ST038070,WH003,P04105,139
ST038071,WH007,P03405,99
ST038072,WH008,P01756,131
ST038073,WH004,P00254,84
ST038074,WH005,P02752,174
ST038075,WH007,P03560,71
ST038076,WH006,P01588,56
ST038077,WH004,P00722,78
ST038078,WH002,P01083,92
ST038079,WH002,P02027,119
ST038080,WH009,P02590,144
ST038081,WH006,P02846,140
ST038082,WH001,P01895,75
ST038083,WH002,P00254,32
ST038084,WH005,P00611,71
ST038085,WH007,P01862,74
ST038086,WH002,P04508,85
ST038087,WH007,P04036,90
ST038088,WH002,P04956,90
ST038089,WH003,P01659,5
ST038090,WH009,P02839,76
ST038091,WH002,P03152,129
ST038092,WH003,P02579,120
ST038093,WH004,P01931,16
ST038094,WH007,P04208,83
ST038095,WH001,P04330,141
ST038096,WH008,P01716,150
ST038097,WH001,P01261,117
ST038098,WH001,P04611,25
ST038099,WH002,P02750,68
ST038100,WH007,P03732,64
ST038101,WH001,P03158,67
ST038102,WH010,P01951,214
ST038103,WH005,P03516,19
ST038104,WH002,P03652,134
ST038105,WH005,P04265,63
ST038106,WH010,P02430,138
ST038107,WH002,P02400,119
ST038108,WH002,P00988,44
ST038109,WH003,P02319,102
ST038110,WH001,P00440,153
ST038111,WH008,P04407,75
ST038112,WH001,P02286,32
ST038113,WH008,P03420,46
ST038114,WH003,P03719,14
ST038115,WH009,P03753,0
ST038116,WH005,P03861,54
ST038117,WH006,P03173,74
ST038118,WH002,P03408,127
ST038119,WH009,P02269,91
ST038120,WH010,P04684,50
ST038121,WH001,P03828,126
ST038122,WH009,P02009,111
ST038123,WH010,P02494,186
ST038124,WH008,P00606,21
ST038125,WH007,P01561,140
ST038126,WH007,P03775,47
ST038127,WH005,P03594,136
ST038128,WH003,P04802,109
ST038129,WH007,P03322,124
ST038130,WH003,P00376,29
ST038131,WH008,P03390,189
ST038132,WH010,P02242,138
ST038133,WH003,P02612,69
ST038134,WH009,P02367,99
ST038135,WH009,P03474,44
ST038136,WH009,P01026,91
ST038137,WH001,P02004,88
ST038138,WH003,P01472,142
ST038139,WH003,P04444,0
ST038140,WH009,P02926,50
ST038141,WH005,P00673,21
ST038142,WH006,P03567,164
ST038143,WH009,P04699,83
ST038144,WH005,P03702,157
ST038145,WH005,P02039,60
ST038146,WH006,P04369,126
ST038147,WH003,P03240,114
ST038148,WH001,P00986,81
ST038149,WH003,P02894,132
ST038150,WH004,P01962,0
ST038151,WH009,P03822,156
ST038152,WH002,P04042,105
ST038153,WH010,P04143,78
ST038154,WH010,P00388,39
ST038155,WH009,P03921,119
ST038156,WH003,P02865,166
ST038157,WH008,P04770,30
ST038158,WH008,P01120,0
ST038159,WH001,P04372,161
ST038160,WH003,P01484,98
ST038161,WH001,P00866,127
ST038162,WH001,P01327,77
ST038163,WH006,P03557,86
ST038164,WH001,P01631,132
ST038165,WH002,P01991,137
ST038166,WH010,P02807,16
ST038167,WH007,P00487,97
ST038168,WH009,P03307,184
ST038169,WH008,P02856,80
ST038170,WH004,P03577,168
ST038171,WH003,P01018,255
ST038172,WH001,P04262,95
ST038173,WH001,P02927,29
ST038174,WH007,P00753,151
ST038175,WH002,P04010,106
ST038176,WH010,P01546,72
ST038177,WH004,P02460,46
ST038178,WH008,P03208,172
ST038179,WH009,P03234,103
ST038180,WH004,P03084,95
ST038181,WH003,P04812,69
ST038182,WH001,P03984,72
ST038183,WH009,P04745,120
ST038184,WH005,P00075,50
ST038185,WH005,P02546,28
ST038186,WH010,P02157,101
ST038187,WH010,P01090,154
ST038188,WH010,P00303,80
ST038189,WH006,P02107,44
ST038190,WH008,P02258,43
ST038191,WH004,P04796,229
ST038192,WH002,P02617,65
ST038193,WH007,P03776,148
ST038194,WH004,P04932,216
ST038195,WH002,P01256,1
ST038196,WH006,P02309,122
ST038197,WH008,P04037,104
ST038198,WH004,P04508,99
ST038199,WH008,P00774,38
ST038200,WH006,P01946,200
ST038201,WH005,P02846,65
ST038202,WH008,P03929,105
ST038203,WH009,P01635,171
ST038204,WH006,P03076,121
ST038205,WH004,P03774,101
ST038206,WH006,P02507,159
ST038207,WH009,P02437,38
ST038208,WH009,P00302,0
ST038209,WH001,P00504,73
ST038210,WH003,P00249,26
ST038211,WH008,P04312,82
ST038212,WH008,P04105,206
ST038213,WH009,P03891,0
ST038214,WH010,P00306,114
ST038215,WH006,P04741,32
ST038216,WH001,P02073,162
ST038217,WH006,P02732,193
ST038218,WH004,P04318,126
ST038219,WH008,P04744,129
ST038220,WH002,P01371,114
ST038221,WH007,P02615,51
ST038222,WH007,P04888,0
ST038223,WH007,P02829,77
ST038224,WH007,P01765,83
ST038225,WH005,P02199,67
ST038226,WH008,P01411,19
ST038227,WH001,P02118,145
ST038228,WH005,P02857,161
ST038229,WH005,P02890,96
ST038230,WH009,P01965,133
ST038231,WH008,P01028,2
ST038232,WH001,P01414,45
ST038233,WH001,P02125,112
ST038234,WH003,P04484,0
ST038235,WH009,P04778,107
ST038236,WH005,P02274,39
ST038237,WH009,P02522,128
ST038238,WH001,P02362,106
ST038239,WH001,P04854,90
ST038240,WH007,P03814,31
ST038241,WH008,P02368,189
ST038242,WH005,P01085,41
ST038243,WH005,P00538,63
ST038244,WH007,P01349,91
ST038245,WH002,P00984,57
ST038246,WH010,P02328,96
ST038247,WH007,P02449,107
ST038248,WH005,P01756,176
ST038249,WH001,P03917,64
ST038250,WH005,P00535,124
ST038251,WH005,P00534,80
ST038252,WH009,P01619,19
ST038253,WH001,P00183,217
ST038254,WH004,P00825,97
ST038255,WH001,P01697,123
ST038256,WH005,P00979,75
ST038257,WH004,P00740,190
ST038258,WH008,P02135,57
ST038259,WH002,P03810,127
ST038260,WH002,P00747,61
ST038261,WH005,P00034,155
ST038262,WH005,P04915,10
ST038263,WH001,P03767,42
ST038264,WH001,P00554,57
ST038265,WH010,P00091,75
ST038266,WH010,P00902,137
ST038267,WH005,P02236,143
ST038268,WH007,P00191,229
ST038269,WH006,P02304,168
ST038270,WH010,P03558,18
ST038271,WH002,P01803,43
ST038272,WH005,P04328,61
ST038273,WH002,P03975,11
ST038274,WH001,P01934,131
ST038275,WH009,P03641,57
ST038276,WH007,P03381,68
ST038277,WH005,P03170,148
ST038278,WH002,P02426,16
ST038279,WH007,P00097,159
ST038280,WH008,P03269,20
ST038281,WH005,P04877,104
ST038282,WH005,P02812,139
ST038283,WH001,P02436,32
ST038284,WH008,P03962,42
ST038285,WH007,P03419,108
ST038286,WH003,P02767,128
ST038287,WH006,P00132,63
ST038288,WH010,P02032,100
ST038289,WH009,P02008,10
ST038290,WH002,P00261,128
ST038291,WH008,P03127,81
ST038292,WH009,P03810,208
ST038293,WH006,P01703,123
ST038294,WH001,P01647,183
ST038295,WH008,P03853,88
ST038296,WH002,P01939,33
ST038297,WH001,P04594,90
ST038298,WH005,P04193,208
ST038299,WH001,P03281,159
ST038300,WH008,P01049,98
ST038301,WH006,P02741,54
ST038302,WH009,P00575,0
ST038303,WH002,P02938,178
ST038304,WH003,P02345,26
ST038305,WH001,P02278,200
ST038306,WH008,P02842,105
ST038307,WH004,P04517,153
ST038308,WH005,P03351,76
ST038309,WH004,P04140,19
ST038310,WH003,P00666,146
ST038311,WH001,P01618,152
ST038312,WH004,P00239,115
ST038313,WH010,P00571,85
ST038314,WH001,P04697,124
ST038315,WH009,P03915,141
ST038316,WH002,P01241,96
ST038317,WH007,P01472,116
ST038318,WH008,P00397,131
ST038319,WH005,P04243,82
ST038320,WH008,P02335,119
ST038321,WH003,P03892,86
ST038322,WH006,P02382,133
ST038323,WH006,P01232,130
ST038324,WH005,P03641,12
ST038325,WH002,P01171,129
ST038326,WH003,P00304,80
ST038327,WH010,P00840,223
ST038328,WH005,P01798,47
ST038329,WH009,P03537,84
ST038330,WH003,P00107,156
ST038331,WH007,P04553,118
ST038332,WH006,P04714,103
ST038333,WH001,P00843,97
ST038334,WH005,P02882,4
ST038335,WH003,P00934,89
ST038336,WH002,P01050,90
ST038337,WH003,P03360,140
ST038338,WH009,P04077,167
ST038339,WH009,P03314,86
ST038340,WH002,P01679,3
ST038341,WH005,P01517,15
ST038342,WH006,P04580,119
ST038343,WH004,P04394,95
ST038344,WH001,P02339,163
ST038345,WH008,P00946,157
ST038346,WH004,P00933,158
ST038347,WH009,P03569,71
ST038348,WH005,P00209,164
ST038349,WH010,P02020,120
ST038350,WH010,P02131,86
ST038351,WH005,P03841,104
ST038352,WH006,P03448,53
ST038353,WH001,P04452,59
ST038354,WH009,P01701,189
ST038355,WH008,P00529,105
ST038356,WH004,P00407,76
ST038357,WH004,P03297,53
ST038358,WH002,P00778,121
ST038359,WH004,P00919,136
ST038360,WH002,P01271,96
ST038361,WH004,P03409,49
ST038362,WH004,P02313,45
ST038363,WH009,P01394,135
ST038364,WH005,P03300,97
ST038365,WH005,P02512,164
ST038366,WH009,P02143,21
ST038367,WH009,P01373,63
ST038368,WH007,P01539,62
ST038369,WH002,P03146,151
ST038370,WH001,P03606,123
ST038371,WH004,P02974,89
ST038372,WH010,P04052,97
ST038373,WH009,P04146,37
ST038374,WH008,P01811,167
ST038375,WH005,P02931,116
ST038376,WH005,P04322,41
ST038377,WH001,P01816,70
ST038378,WH001,P00339,77
ST038379,WH003,P01087,62
ST038380,WH006,P01718,90
ST038381,WH006,P02168,12
ST038382,WH007,P01220,97
ST038383,WH005,P04454,13
ST038384,WH004,P01492,39
ST038385,WH009,P00673,95
ST038386,WH001,P03291,65
ST038387,WH010,P00088,74
ST038388,WH003,P03981,225
ST038389,WH003,P00406,101
ST038390,WH009,P02607,147
ST038391,WH002,P02412,130
ST038392,WH006,P00269,0
ST038393,WH003,P01286,145
ST038394,WH008,P01921,36
ST038395,WH010,P03857,13
ST038396,WH008,P01687,88
ST038397,WH001,P01363,68
ST038398,WH003,P01546,65
ST038399,WH009,P01605,175
ST038400,WH001,P01320,147
ST038401,WH005,P01683,137
ST038402,WH006,P04398,147
ST038403,WH006,P02953,165
ST038404,WH010,P00012,184
ST038405,WH003,P02258,85
ST038406,WH005,P04983,102
ST038407,WH008,P01022,148
ST038408,WH004,P04321,103
ST038409,WH006,P04832,28
ST038410,WH006,P00569,38
ST038411,WH001,P04175,89
ST038412,WH006,P00416,93
ST038413,WH010,P00342,110
ST038414,WH005,P00092,98
ST038415,WH004,P03454,67
ST038416,WH004,P01137,157
ST038417,WH010,P04448,121
ST038418,WH005,P01404,141
ST038419,WH007,P01389,163
ST038420,WH008,P00431,113
ST038421,WH002,P02521,98
ST038422,WH004,P04253,159
ST038423,WH009,P04098,103
ST038424,WH010,P00085,155
ST038425,WH006,P01444,32
ST038426,WH006,P03060,56
ST038427,WH005,P03747,91
ST038428,WH008,P03497,111
ST038429,WH006,P01274,93
ST038430,WH007,P02525,121
ST038431,WH006,P03336,72
ST038432,WH005,P04097,68
ST038433,WH003,P01708,130
ST038434,WH010,P02614,161
ST038435,WH001,P02067,94
ST038436,WH009,P04244,14
ST038437,WH008,P03525,140
ST038438,WH004,P00813,0
ST038439,WH007,P00309,26
ST038440,WH010,P02847,40
ST038441,WH009,P04082,91
ST038442,WH009,P03402,168
ST038443,WH009,P00223,93
ST038444,WH009,P03683,112
ST038445,WH003,P03439,182
ST038446,WH007,P00646,113
ST038447,WH003,P00873,88
ST038448,WH009,P00940,154
ST038449,WH009,P00752,72
ST038450,WH006,P00563,73
ST038451,WH006,P04743,180
ST038452,WH009,P01448,59
ST038453,WH001,P00916,59
ST038454,WH008,P00008,73
ST038455,WH005,P01523,65
ST038456,WH002,P04658,21
ST038457,WH008,P01166,158
ST038458,WH005,P01782,71
ST038459,WH007,P03147,26
ST038460,WH010,P03948,146
ST038461,WH007,P03819,52
ST038462,WH008,P00654,33
ST038463,WH001,P04323,92
ST038464,WH005,P02872,0
ST038465,WH001,P03363,168
ST038466,WH007,P04295,182
ST038467,WH001,P04714,136
ST038468,WH009,P01837,146
ST038469,WH009,P01798,91
ST038470,WH009,P01633,40
ST038471,WH007,P04587,10
ST038472,WH007,P02774,170
ST038473,WH008,P03761,104
ST038474,WH010,P02363,48
ST038475,WH005,P00170,53
ST038476,WH009,P01131,198
ST038477,WH009,P01413,122
ST038478,WH009,P00056,158
ST038479,WH005,P03790,100
ST038480,WH008,P03220,0
ST038481,WH001,P02097,23
ST038482,WH006,P04377,30
ST038483,WH001,P01288,218
ST038484,WH001,P03229,52
ST038485,WH004,P04666,136
ST038486,WH002,P03740,118
ST038487,WH005,P01361,100
ST038488,WH009,P00373,101
ST038489,WH004,P04338,51
ST038490,WH010,P00125,104
ST038491,WH001,P00773,209
ST038492,WH003,P00224,87
ST038493,WH007,P01173,126
ST038494,WH007,P03697,113
ST038495,WH001,P04716,59
ST038496,WH006,P00746,105
ST038497,WH010,P04075,148
ST038498,WH009,P03196,138
ST038499,WH010,P04680,82
ST038500,WH004,P04807,120
ST038501,WH001,P00990,119
ST038502,WH003,P03772,100
ST038503,WH005,P02659,91
ST038504,WH005,P02675,133
ST038505,WH009,P01164,75
ST038506,WH006,P03107,173
ST038507,WH006,P00937,201
ST038508,WH001,P00137,133
ST038509,WH009,P01410,98
ST038510,WH009,P01371,0
ST038511,WH003,P00590,161
ST038512,WH003,P03659,128
ST038513,WH008,P01744,124
ST038514,WH009,P04468,132
ST038515,WH009,P02293,148
ST038516,WH006,P01702,126
ST038517,WH001,P03202,12
ST038518,WH004,P00734,34
ST038519,WH003,P02696,84
ST038520,WH006,P02922,74
ST038521,WH003,P00814,110
ST038522,WH004,P04078,137
ST038523,WH003,P00700,139
ST038524,WH002,P00861,41
ST038525,WH007,P04583,147
ST038526,WH005,P00767,176
ST038527,WH007,P02620,17
ST038528,WH004,P03121,69
ST038529,WH001,P02664,94
ST038530,WH004,P04328,26
ST038531,WH007,P02997,70
ST038532,WH007,P03644,155
ST038533,WH004,P04089,56
ST038534,WH004,P02053,134
ST038535,WH001,P02160,65
ST038536,WH010,P04923,172
ST038537,WH007,P00863,53
ST038538,WH004,P02128,48
ST038539,WH008,P03603,26
ST038540,WH006,P02316,103
ST038541,WH006,P02631,136
ST038542,WH009,P04521,126
ST038543,WH007,P00827,68
ST038544,WH004,P03944,124
ST038545,WH010,P04696,101
ST038546,WH003,P01835,76
ST038547,WH001,P00714,150
ST038548,WH010,P02422,2
ST038549,WH003,P04555,171
ST038550,WH003,P01586,140
ST038551,WH008,P02575,105
ST038552,WH005,P00528,113
ST038553,WH010,P02276,94
ST038554,WH005,P00198,165
ST038555,WH001,P00019,138
ST038556,WH002,P03984,104
ST038557,WH001,P00911,114
ST038558,WH007,P01521,141
ST038559,WH003,P03242,92
ST038560,WH008,P03680,60
ST038561,WH003,P03009,164
ST038562,WH010,P03109,71
ST038563,WH006,P00971,85
ST038564,WH009,P04344,138
ST038565,WH010,P03946,41
ST038566,WH009,P00234,94
ST038567,WH001,P03502,76
ST038568,WH002,P01721,12
ST038569,WH002,P02794,127
ST038570,WH003,P03994,108
ST038571,WH006,P02357,44
ST038572,WH009,P00681,120
ST038573,WH009,P04571,141
ST038574,WH010,P00111,111
ST038575,WH009,P01630,12
ST038576,WH010,P01887,110
ST038577,WH010,P03265,90
ST038578,WH008,P00506,64
ST038579,WH001,P03514,51
ST038580,WH008,P00352,177
ST038581,WH002,P02663,159
ST038582,WH008,P01629,151
ST038583,WH007,P01284,37
ST038584,WH005,P02600,64
ST038585,WH006,P00367,144
ST038586,WH008,P00338,93
ST038587,WH008,P00062,151
ST038588,WH008,P03452,259
ST038589,WH010,P01341,89
ST038590,WH003,P03579,183
ST038591,WH004,P00432,66
ST038592,WH010,P02220,80
ST038593,WH005,P00279,67
ST038594,WH003,P01696,87
ST038595,WH005,P01011,66
ST038596,WH010,P03141,165
ST038597,WH003,P01301,108
ST038598,WH005,P03866,159
ST038599,WH010,P03098,5
ST038600,WH009,P00317,181
ST038601,WH001,P01979,61
ST038602,WH002,P02000,147
ST038603,WH008,P04645,58
ST038604,WH001,P04977,6
ST038605,WH002,P03796,30
ST038606,WH007,P03059,0
ST038607,WH001,P01277,148
ST038608,WH006,P02928,47
ST038609,WH007,P01802,61
ST038610,WH006,P00293,55
ST038611,WH008,P02117,176
ST038612,WH004,P00936,76
ST038613,WH009,P02616,33
ST038614,WH001,P03541,143
ST038615,WH009,P00138,119
ST038616,WH008,P03282,157
ST038617,WH007,P02971,57
ST038618,WH004,P01553,82
ST038619,WH007,P00018,129
ST038620,WH002,P01750,132
ST038621,WH003,P00853,115
ST038622,WH010,P01772,134
ST038623,WH009,P00498,213
ST038624,WH002,P03048,159
ST038625,WH005,P01909,144
ST038626,WH004,P02913,54
ST038627,WH002,P00890,0
ST038628,WH008,P04790,100
ST038629,WH009,P02905,151
ST038630,WH010,P03348,88
ST038631,WH010,P01757,191
ST038632,WH004,P00724,116
ST038633,WH003,P02998,89
ST038634,WH002,P04816,202
ST038635,WH001,P03384,60
ST038636,WH007,P01556,5
ST038637,WH006,P01511,81
ST038638,WH007,P01787,115
ST038639,WH005,P01917,41
ST038640,WH010,P02473,3
ST038641,WH010,P00419,91
ST038642,WH005,P00490,57
ST038643,WH005,P03975,90
ST038644,WH003,P00788,113
ST038645,WH005,P00417,112
ST038646,WH002,P04970,134
ST038647,WH003,P03337,84
ST038648,WH006,P02076,10
ST038649,WH009,P02895,142
ST038650,WH008,P03022,66
ST038651,WH007,P04990,98
ST038652,WH005,P01119,126
ST038653,WH010,P01950,30
ST038654,WH005,P01116,106
ST038655,WH004,P04525,137
ST038656,WH009,P01884,64
ST038657,WH009,P02542,64
ST038658,WH005,P03788,104
ST038659,WH004,P02629,94
ST038660,WH001,P01531,139
ST038661,WH005,P00807,190
ST038662,WH004,P02833,162
ST038663,WH006,P04328,156
ST038664,WH007,P01204,9
ST038665,WH001,P04077,137
ST038666,WH009,P01237,115
ST038667,WH001,P00661,101
ST038668,WH004,P03483,88
ST038669,WH007,P04628,81
ST038670,WH008,P02428,48
ST038671,WH009,P02491,132
ST038672,WH009,P04088,79
ST038673,WH010,P03914,78
ST038674,WH009,P04485,113
ST038675,WH001,P02556,119
ST038676,WH001,P01210,49
ST038677,WH008,P04658,154
ST038678,WH002,P00735,4
ST038679,WH009,P02712,83
ST038680,WH004,P01286,135
ST038681,WH006,P02973,163
ST038682,WH008,P04651,0
ST038683,WH002,P02154,63
ST038684,WH010,P01034,41
ST038685,WH008,P02655,177
ST038686,WH003,P00474,97
ST038687,WH009,P00360,121
ST038688,WH004,P01984,94
ST038689,WH005,P04638,121
ST038690,WH009,P00040,70
ST038691,WH007,P02035,164
ST038692,WH009,P00273,130
ST038693,WH002,P02451,97
ST038694,WH009,P03107,52
ST038695,WH002,P01983,141
ST038696,WH010,P00952,123
ST038697,WH003,P00990,153
ST038698,WH002,P00014,174
ST038699,WH009,P02690,107
ST038700,WH003,P00505,66
ST038701,WH003,P04439,141
ST038702,WH007,P00693,118
ST038703,WH003,P00818,60
ST038704,WH006,P00547,73
ST038705,WH002,P03440,27
ST038706,WH001,P00371,170
ST038707,WH010,P02652,47
ST038708,WH007,P03931,75
ST038709,WH005,P00397,65
ST038710,WH005,P01229,45
ST038711,WH005,P02311,0
ST038712,WH004,P00805,63
ST038713,WH008,P04806,150
ST038714,WH006,P02792,99
ST038715,WH002,P00236,84
ST038716,WH001,P00196,192
ST038717,WH001,P03695,74
ST038718,WH003,P01017,103
ST038719,WH008,P04144,66
ST038720,WH002,P04768,87
ST038721,WH002,P03207,115
ST038722,WH005,P00994,24
ST038723,WH003,P03621,124
ST038724,WH007,P04418,90
ST038725,WH001,P03243,149
ST038726,WH006,P02567,104
ST038727,WH001,P03893,51
ST038728,WH007,P04300,26
ST038729,WH006,P01325,108
ST038730,WH003,P04937,74
ST038731,WH003,P00028,49
ST038732,WH003,P02441,128
ST038733,WH010,P02525,18
ST038734,WH005,P04540,124
ST038735,WH008,P01317,109
ST038736,WH003,P02919,55
ST038737,WH005,P00110,8
ST038738,WH002,P01844,128
ST038739,WH006,P04479,121
ST038740,WH010,P03876,218
ST038741,WH004,P00558,149
ST038742,WH010,P02555,0
ST038743,WH004,P03640,147
ST038744,WH008,P02131,148
ST038745,WH008,P01224,132
ST038746,WH009,P00610,88
ST038747,WH009,P00252,71
ST038748,WH001,P02347,62
ST038749,WH006,P03240,139
ST038750,WH004,P01080,41
ST038751,WH009,P01917,54
ST038752,WH004,P03447,91
ST038753,WH006,P02750,117
ST038754,WH009,P00782,173
ST038755,WH009,P03659,115
ST038756,WH010,P04080,107
ST038757,WH006,P01354,135
ST038758,WH009,P02588,115
ST038759,WH005,P03387,116
ST038760,WH010,P00653,72
ST038761,WH007,P04285,19
ST038762,WH010,P02707,30
ST038763,WH010,P00060,194
ST038764,WH003,P03124,121
ST038765,WH010,P04711,137
ST038766,WH010,P03576,131
ST038767,WH006,P04004,96
ST038768,WH007,P02995,104
ST038769,WH007,P02895,168
ST038770,WH006,P04482,49
ST038771,WH010,P02495,60
ST038772,WH001,P01504,87
ST038773,WH004,P01866,23
ST038774,WH006,P00165,73
ST038775,WH010,P00231,58
ST038776,WH001,P02297,127
ST038777,WH010,P00622,88
ST038778,WH008,P03226,100
ST038779,WH010,P03005,127
ST038780,WH010,P03450,41
ST038781,WH004,P03716,137
ST038782,WH008,P02956,44
ST038783,WH010,P00930,204
ST038784,WH009,P02425,156
ST038785,WH007,P03912,136
ST038786,WH002,P02867,268
ST038787,WH007,P03550,140
ST038788,WH005,P03004,152
ST038789,WH007,P02228,91
ST038790,WH004,P00778,109
ST038791,WH006,P03398,178
ST038792,WH008,P02535,115
ST038793,WH010,P01687,69
ST038794,WH007,P04643,115
ST038795,WH001,P03886,165
ST038796,WH004,P04641,99
ST038797,WH005,P00515,28
ST038798,WH008,P01368,30
ST038799,WH003,P02978,148
ST038800,WH006,P02412,36
ST038801,WH004,P00826,96
ST038802,WH003,P00202,162
ST038803,WH008,P02640,35
ST038804,WH004,P03729,166
ST038805,WH002,P03445,119
ST038806,WH007,P03925,32
ST038807,WH004,P04531,141
ST038808,WH005,P03059,158
ST038809,WH005,P04072,6
ST038810,WH004,P00449,97
ST038811,WH003,P04727,142
ST038812,WH001,P01065,117
ST038813,WH008,P03132,155
ST038814,WH010,P02142,171
ST038815,WH008,P02278,85
ST038816,WH009,P03023,90
ST038817,WH006,P01177,38
ST038818,WH002,P00514,133
ST038819,WH002,P00246,0
ST038820,WH004,P04335,74
ST038821,WH002,P01930,56
ST038822,WH001,P00979,62
ST038823,WH008,P02702,99
ST038824,WH003,P01441,137
ST038825,WH002,P00152,125
ST038826,WH004,P03475,91
ST038827,WH005,P02666,76
ST038828,WH001,P03138,82
ST038829,WH006,P04432,53
ST038830,WH010,P00721,120
ST038831,WH003,P00970,47
ST038832,WH008,P01345,121
ST038833,WH006,P00210,72
ST038834,WH009,P01711,74
ST038835,WH009,P04501,0
ST038836,WH004,P02645,87
ST038837,WH003,P04669,115
ST038838,WH004,P00992,30
ST038839,WH005,P01092,130
ST038840,WH007,P01437,65
ST038841,WH009,P00471,183
ST038842,WH002,P02082,152
ST038843,WH003,P01125,175
ST038844,WH003,P02428,219
ST038845,WH005,P03682,93
ST038846,WH002,P00291,45
ST038847,WH001,P00391,86
ST038848,WH007,P04426,122
ST038849,WH007,P04631,158
ST038850,WH005,P02369,169
ST038851,WH002,P02251,47
ST038852,WH002,P00015,104
ST038853,WH001,P03618,132
ST038854,WH006,P03256,113
ST038855,WH010,P04892,80
ST038856,WH010,P03651,116
ST038857,WH006,P02757,115
ST038858,WH005,P04067,112
ST038859,WH002,P02375,60
ST038860,WH004,P01470,19
ST038861,WH002,P00455,66
ST038862,WH010,P02069,47
ST038863,WH008,P04679,93
ST038864,WH006,P03519,104
ST038865,WH002,P03643,194
ST038866,WH006,P01365,115
ST038867,WH003,P04588,126
ST038868,WH005,P01665,83
ST038869,WH007,P03348,34
ST038870,WH005,P04198,43
ST038871,WH005,P02076,0
ST038872,WH001,P00042,57
ST038873,WH005,P03253,183
ST038874,WH002,P03803,84
ST038875,WH006,P04374,74
ST038876,WH010,P01560,44
ST038877,WH002,P04136,123
ST038878,WH008,P00139,148
ST038879,WH006,P02516,224
ST038880,WH005,P04294,137
ST038881,WH006,P02475,69
ST038882,WH003,P04429,129
ST038883,WH008,P03736,124
ST038884,WH008,P02551,52
ST038885,WH008,P00765,190
ST038886,WH002,P00530,42
ST038887,WH001,P02855,7
ST038888,WH010,P01262,0
ST038889,WH004,P03416,69
ST038890,WH008,P03378,131
ST038891,WH004,P04714,118
ST038892,WH008,P03417,66
