product_id,product_name,category_id,supplier_id,reorder_point,safety_stock
P03763,Those 3762,CA050,SUP095,16,7
P03764,Until 3763,CA006,SUP013,27,6
P03765,Child 3764,CA015,SUP120,19,3
P03766,Short 3765,CA030,SUP055,37,12
P03767,All 3766,CA042,SUP149,17,10
P03768,Southern 3767,CA037,SUP066,27,7
P03769,From 3768,CA037,SUP182,42,9
P03770,Up 3769,CA042,SUP155,36,10
P03771,Job 3770,CA037,SUP166,49,10
P03772,Its 3771,CA035,SUP090,39,9
P03773,Floor 3772,CA023,SUP186,5,13
P03774,Level 3773,CA006,SUP062,49,9
P03775,Skill 3774,CA004,SUP102,9,4
P03776,World 3775,CA018,SUP174,17,14
P03777,Term 3776,CA009,SUP139,9,3
P03778,Wall 3777,CA049,SUP200,36,18
P03779,Public 3778,CA029,SUP008,25,17
P03780,Worker 3779,CA013,SUP097,28,5
P03781,Single 3780,CA047,SUP117,22,19
P03782,Eye 3781,CA017,SUP199,25,15
P03783,Civil 3782,CA045,SUP064,14,3
P03784,Start 3783,CA032,SUP021,28,14
P03785,Cup 3784,CA048,SUP200,44,18
P03786,Both 3785,CA022,SUP115,25,16
P03787,Catch 3786,CA004,SUP191,29,6
P03788,Crime 3787,CA005,SUP085,27,8
P03789,Agree 3788,CA037,SUP192,26,19
P03790,Sound 3789,CA041,SUP020,8,12
P03791,Population 3790,CA049,SUP008,38,19
P03792,Practice 3791,CA013,SUP058,10,6
P03793,Example 3792,CA034,SUP046,32,14
P03794,Police 3793,CA045,SUP031,35,19
P03795,Our 3794,CA022,SUP093,39,3
P03796,Position 3795,CA023,SUP009,43,5
P03797,During 3796,CA003,SUP015,46,14
P03798,Pick 3797,CA042,SUP094,27,17
P03799,Each 3798,CA034,SUP154,10,7
P03800,During 3799,CA032,SUP138,20,9
P03801,Right 3800,CA045,SUP029,6,17
P03802,Agree 3801,CA049,SUP080,28,14
P03803,Her 3802,CA021,SUP036,21,5
P03804,Base 3803,CA046,SUP084,49,3
P03805,Rise 3804,CA044,SUP109,5,10
P03806,State 3805,CA021,SUP118,10,19
P03807,Me 3806,CA044,SUP037,9,18
P03808,Center 3807,CA011,SUP086,49,9
P03809,Morning 3808,CA039,SUP071,33,16
P03810,Throughout 3809,CA004,SUP151,16,10
P03811,Point 3810,CA001,SUP169,43,18
P03812,Manager 3811,CA028,SUP093,7,3
P03813,Seem 3812,CA024,SUP080,5,7
P03814,Rate 3813,CA035,SUP102,31,6
P03815,Hour 3814,CA013,SUP156,28,18
P03816,Create 3815,CA047,SUP176,48,3
P03817,Together 3816,CA034,SUP166,23,19
P03818,Impact 3817,CA011,SUP159,12,11
P03819,Million 3818,CA036,SUP014,48,11
P03820,Matter 3819,CA017,SUP117,6,7
P03821,Certain 3820,CA035,SUP073,34,13
P03822,Common 3821,CA018,SUP091,34,18
P03823,Data 3822,CA040,SUP090,43,14
P03824,Draw 3823,CA022,SUP029,49,17
P03825,Alone 3824,CA024,SUP179,36,11
P03826,Issue 3825,CA019,SUP049,5,3
P03827,South 3826,CA037,SUP171,42,3
P03828,Administration 3827,CA039,SUP072,17,8
P03829,Wish 3828,CA021,SUP133,15,7
P03830,Expect 3829,CA008,SUP042,14,2
P03831,Itself 3830,CA028,SUP135,30,13
P03832,Doctor 3831,CA005,SUP042,24,14
P03833,Situation 3832,CA017,SUP164,21,13
P03834,Remain 3833,CA037,SUP105,21,10
P03835,Degree 3834,CA036,SUP027,8,11
P03836,Sometimes 3835,CA019,SUP058,9,18
P03837,Democratic 3836,CA027,SUP046,27,19
P03838,Attorney 3837,CA034,SUP066,14,9
P03839,Cost 3838,CA011,SUP025,32,8
P03840,Within 3839,CA045,SUP073,37,10
P03841,Leg 3840,CA047,SUP117,47,11
P03842,Trial 3841,CA012,SUP155,30,13
P03843,Practice 3842,CA021,SUP129,33,16
P03844,Might 3843,CA011,SUP087,31,16
P03845,Rise 3844,CA039,SUP074,22,5
P03846,Garden 3845,CA028,SUP170,44,5
P03847,Trial 3846,CA005,SUP180,14,2
P03848,Lot 3847,CA017,SUP153,46,13
P03849,Very 3848,CA020,SUP182,9,3
P03850,Employee 3849,CA041,SUP125,14,16
P03851,Late 3850,CA046,SUP067,25,18
P03852,Interview 3851,CA012,SUP006,28,8
P03853,Stand 3852,CA006,SUP125,42,7
P03854,Analysis 3853,CA017,SUP058,7,13
P03855,Political 3854,CA019,SUP070,44,2
P03856,Simple 3855,CA026,SUP053,35,15
P03857,Thank 3856,CA048,SUP066,45,5
P03858,Husband 3857,CA044,SUP058,41,6
P03859,Service 3858,CA044,SUP082,6,2
P03860,Form 3859,CA032,SUP087,6,2
P03861,Indeed 3860,CA006,SUP002,43,7
P03862,Population 3861,CA036,SUP150,46,6
P03863,Wrong 3862,CA038,SUP037,48,3
P03864,Situation 3863,CA011,SUP148,38,6
P03865,Owner 3864,CA033,SUP103,46,10
P03866,Phone 3865,CA024,SUP024,24,16
P03867,Not 3866,CA023,SUP112,37,14
P03868,Network 3867,CA015,SUP065,8,13
P03869,Put 3868,CA027,SUP193,49,6
P03870,Type 3869,CA011,SUP129,48,3
P03871,Sea 3870,CA050,SUP117,15,5
P03872,Stop 3871,CA017,SUP116,46,19
P03873,American 3872,CA014,SUP105,9,11
P03874,Near 3873,CA027,SUP003,29,14
P03875,Boy 3874,CA018,SUP046,41,13
P03876,Live 3875,CA028,SUP055,38,3
P03877,Loss 3876,CA047,SUP075,13,16
P03878,The 3877,CA047,SUP192,10,15
P03879,Understand 3878,CA004,SUP045,22,11
P03880,And 3879,CA007,SUP154,18,9
P03881,Understand 3880,CA045,SUP077,23,16
P03882,Else 3881,CA035,SUP193,18,14
P03883,Natural 3882,CA048,SUP024,44,9
P03884,Note 3883,CA009,SUP035,21,15
P03885,Individual 3884,CA008,SUP024,39,2
P03886,Simple 3885,CA045,SUP028,33,14
P03887,Among 3886,CA017,SUP016,46,9
P03888,Open 3887,CA017,SUP059,21,19
P03889,Impact 3888,CA049,SUP182,47,10
P03890,Name 3889,CA033,SUP144,12,14
P03891,Southern 3890,CA032,SUP015,5,4
P03892,Professor 3891,CA008,SUP011,49,19
P03893,Appear 3892,CA019,SUP193,40,11
P03894,Customer 3893,CA038,SUP079,11,6
P03895,Film 3894,CA003,SUP115,9,7
P03896,Less 3895,CA005,SUP068,28,9
P03897,Information 3896,CA013,SUP043,32,8
P03898,Usually 3897,CA047,SUP069,47,19
P03899,Fly 3898,CA046,SUP141,21,15
P03900,Staff 3899,CA031,SUP138,41,16
P03901,Their 3900,CA016,SUP075,24,11
P03902,Feeling 3901,CA050,SUP103,7,13
P03903,Main 3902,CA032,SUP041,41,8
P03904,Compare 3903,CA022,SUP178,30,8
P03905,Knowledge 3904,CA029,SUP199,19,12
P03906,Financial 3905,CA022,SUP059,12,14
P03907,Position 3906,CA043,SUP039,17,16
P03908,Wide 3907,CA003,SUP003,7,19
P03909,Arm 3908,CA010,SUP007,5,8
P03910,Road 3909,CA042,SUP049,13,7
P03911,Nation 3910,CA021,SUP026,35,12
P03912,Well 3911,CA016,SUP161,45,9
P03913,Change 3912,CA012,SUP101,30,2
P03914,Major 3913,CA002,SUP176,21,9
P03915,Themselves 3914,CA041,SUP079,38,9
P03916,Race 3915,CA024,SUP002,13,4
P03917,Live 3916,CA035,SUP127,17,6
P03918,Believe 3917,CA030,SUP199,9,4
P03919,Seven 3918,CA030,SUP160,45,16
P03920,Month 3919,CA047,SUP132,17,15
P03921,Budget 3920,CA035,SUP020,5,16
P03922,Couple 3921,CA019,SUP117,29,18
P03923,Start 3922,CA050,SUP164,8,19
P03924,Pay 3923,CA008,SUP032,40,3
P03925,Writer 3924,CA026,SUP028,14,13
P03926,Wall 3925,CA049,SUP077,32,17
P03927,Safe 3926,CA040,SUP001,10,5
P03928,Office 3927,CA007,SUP188,31,3
P03929,Central 3928,CA030,SUP056,16,15
P03930,Increase 3929,CA007,SUP035,7,12
P03931,Job 3930,CA003,SUP112,37,14
P03932,Game 3931,CA001,SUP030,14,8
P03933,Little 3932,CA036,SUP054,35,11
P03934,Ago 3933,CA025,SUP036,19,2
P03935,Country 3934,CA037,SUP183,11,5
P03936,Long 3935,CA001,SUP080,40,19
P03937,Performance 3936,CA015,SUP058,18,7
P03938,Watch 3937,CA037,SUP083,18,3
P03939,Seem 3938,CA013,SUP065,7,4
P03940,War 3939,CA040,SUP069,7,15
P03941,Defense 3940,CA008,SUP128,26,9
P03942,Us 3941,CA005,SUP051,23,17
P03943,Look 3942,CA009,SUP022,39,19
P03944,Believe 3943,CA001,SUP107,16,7
P03945,Enough 3944,CA036,SUP109,9,15
P03946,Game 3945,CA035,SUP116,14,4
P03947,Role 3946,CA002,SUP101,45,17
P03948,Range 3947,CA040,SUP181,37,2
P03949,What 3948,CA023,SUP100,17,13
P03950,Seek 3949,CA009,SUP164,39,15
P03951,Style 3950,CA034,SUP068,36,10
P03952,Common 3951,CA046,SUP036,15,8
P03953,Serious 3952,CA014,SUP180,42,15
P03954,Significant 3953,CA004,SUP181,28,6
P03955,Candidate 3954,CA030,SUP178,39,19
P03956,Benefit 3955,CA031,SUP169,23,10
P03957,Build 3956,CA038,SUP146,10,8
P03958,Seat 3957,CA011,SUP022,44,10
P03959,Listen 3958,CA035,SUP066,49,5
P03960,Protect 3959,CA008,SUP021,48,18
P03961,Him 3960,CA003,SUP100,46,13
P03962,Bed 3961,CA014,SUP128,39,7
P03963,Need 3962,CA013,SUP044,8,19
P03964,Second 3963,CA045,SUP103,37,9
P03965,If 3964,CA032,SUP047,17,16
P03966,Short 3965,CA034,SUP039,40,4
P03967,Strong 3966,CA045,SUP029,47,3
P03968,Much 3967,CA019,SUP054,23,10
P03969,Population 3968,CA038,SUP090,47,9
P03970,Collection 3969,CA016,SUP085,16,5
P03971,Human 3970,CA002,SUP017,15,3
P03972,Oil 3971,CA040,SUP080,10,15
P03973,Husband 3972,CA017,SUP188,16,3
P03974,Animal 3973,CA034,SUP159,31,3
P03975,Special 3974,CA042,SUP073,45,8
P03976,Conference 3975,CA016,SUP049,29,13
P03977,While 3976,CA038,SUP101,46,7
P03978,Government 3977,CA002,SUP002,7,19
P03979,Others 3978,CA002,SUP176,7,5
P03980,Try 3979,CA026,SUP142,24,14
P03981,Receive 3980,CA013,SUP059,32,3
P03982,Travel 3981,CA047,SUP097,27,9
P03983,Citizen 3982,CA031,SUP099,7,10
P03984,Commercial 3983,CA034,SUP186,46,5
P03985,Trouble 3984,CA039,SUP103,28,17
P03986,Check 3985,CA003,SUP186,47,11
P03987,Country 3986,CA008,SUP179,44,7
P03988,Specific 3987,CA023,SUP002,10,17
P03989,Seem 3988,CA014,SUP041,24,11
P03990,Approach 3989,CA027,SUP123,15,14
P03991,Kind 3990,CA029,SUP082,36,10
P03992,Foot 3991,CA039,SUP144,31,8
P03993,For 3992,CA039,SUP132,25,5
P03994,Show 3993,CA001,SUP140,48,5
P03995,Specific 3994,CA017,SUP029,17,13
P03996,Like 3995,CA041,SUP135,26,14
P03997,Fight 3996,CA030,SUP014,39,5
P03998,Produce 3997,CA013,SUP012,26,11
P03999,Course 3998,CA021,SUP099,32,8
P04000,Buy 3999,CA019,SUP133,25,6
P04001,Way 4000,CA019,SUP081,22,18
P04002,Catch 4001,CA025,SUP106,35,19
P04003,Degree 4002,CA022,SUP032,41,12
P04004,About 4003,CA031,SUP074,25,16
P04005,Prevent 4004,CA017,SUP171,18,8
P04006,Southern 4005,CA023,SUP081,29,19
P04007,Environment 4006,CA032,SUP069,31,7
P04008,Actually 4007,CA010,SUP045,44,19
P04009,Low 4008,CA010,SUP106,27,17
P04010,Modern 4009,CA036,SUP137,35,3
P04011,Top 4010,CA008,SUP177,33,2
P04012,Moment 4011,CA020,SUP161,34,12
P04013,Of 4012,CA032,SUP100,30,6
P04014,Surface 4013,CA050,SUP146,24,17
P04015,Accept 4014,CA014,SUP009,42,2
P04016,Political 4015,CA050,SUP062,23,15
P04017,Us 4016,CA028,SUP185,31,4
P04018,Minute 4017,CA046,SUP029,29,3
P04019,Economy 4018,CA024,SUP125,44,6
P04020,Director 4019,CA015,SUP114,42,18
P04021,Per 4020,CA022,SUP153,27,19
P04022,Receive 4021,CA030,SUP143,33,2
P04023,Maybe 4022,CA004,SUP134,19,16
P04024,Long 4023,CA013,SUP120,7,10
P04025,It 4024,CA023,SUP170,14,6
P04026,Letter 4025,CA008,SUP157,19,14
P04027,Base 4026,CA018,SUP079,20,11
P04028,Plant 4027,CA012,SUP093,21,15
P04029,Plan 4028,CA031,SUP004,23,13
P04030,According 4029,CA014,SUP082,15,12
P04031,Election 4030,CA034,SUP185,9,8
P04032,Us 4031,CA018,SUP177,9,18
P04033,Officer 4032,CA034,SUP172,18,19
P04034,Fall 4033,CA011,SUP075,30,8
P04035,President 4034,CA041,SUP014,12,7
P04036,Production 4035,CA012,SUP131,9,12
P04037,Onto 4036,CA049,SUP114,11,13
P04038,Ten 4037,CA015,SUP062,20,17
P04039,That 4038,CA031,SUP106,18,12
P04040,Despite 4039,CA049,SUP064,41,17
P04041,Appear 4040,CA029,SUP102,45,13
P04042,Crime 4041,CA026,SUP173,8,9
P04043,Choose 4042,CA018,SUP106,40,4
P04044,Around 4043,CA032,SUP186,21,3
P04045,Read 4044,CA022,SUP020,40,7
P04046,Happy 4045,CA038,SUP058,10,17
P04047,Although 4046,CA017,SUP112,20,16
P04048,Check 4047,CA023,SUP057,33,15
P04049,Too 4048,CA024,SUP196,40,3
P04050,Alone 4049,CA050,SUP119,42,19
P04051,Region 4050,CA008,SUP097,41,15
P04052,Participant 4051,CA041,SUP092,14,19
P04053,This 4052,CA006,SUP052,45,3
P04054,Player 4053,CA005,SUP037,40,2
P04055,Fire 4054,CA044,SUP008,33,3
P04056,Glass 4055,CA029,SUP044,18,10
P04057,Wife 4056,CA028,SUP098,8,10
P04058,Begin 4057,CA011,SUP133,48,17
P04059,Appear 4058,CA001,SUP118,46,12
P04060,Boy 4059,CA043,SUP069,40,7
P04061,Keep 4060,CA019,SUP159,49,13
P04062,Could 4061,CA009,SUP045,17,4
P04063,Color 4062,CA027,SUP137,22,13
P04064,Remember 4063,CA034,SUP032,37,2
P04065,Feel 4064,CA044,SUP033,25,10
P04066,Popular 4065,CA004,SUP126,20,7
P04067,Recent 4066,CA036,SUP067,19,12
P04068,Role 4067,CA018,SUP030,9,4
P04069,Scene 4068,CA015,SUP114,10,5
P04070,Physical 4069,CA013,SUP029,42,11
P04071,Page 4070,CA019,SUP131,7,7
P04072,Store 4071,CA049,SUP185,16,2
P04073,Or 4072,CA006,SUP030,40,9
P04074,Cost 4073,CA048,SUP137,37,9
P04075,Lose 4074,CA012,SUP154,40,7
P04076,So 4075,CA037,SUP130,37,18
P04077,Particular 4076,CA017,SUP062,35,2
P04078,Here 4077,CA023,SUP003,25,16
P04079,Word 4078,CA026,SUP174,31,14
P04080,Also 4079,CA029,SUP068,31,4
P04081,Better 4080,CA033,SUP025,12,3
P04082,Special 4081,CA027,SUP179,41,4
P04083,Firm 4082,CA025,SUP141,36,10
P04084,Future 4083,CA010,SUP044,30,17
P04085,Home 4084,CA047,SUP163,6,14
P04086,Water 4085,CA023,SUP055,16,19
P04087,Hundred 4086,CA021,SUP137,26,13
P04088,Ten 4087,CA021,SUP130,21,13
P04089,Author 4088,CA043,SUP189,11,2
P04090,Son 4089,CA013,SUP041,47,9
P04091,Late 4090,CA037,SUP172,8,18
P04092,Threat 4091,CA033,SUP064,41,8
P04093,Oil 4092,CA024,SUP031,42,10
P04094,Attention 4093,CA044,SUP047,36,18
P04095,Final 4094,CA011,SUP130,15,11
P04096,Market 4095,CA017,SUP096,5,5
P04097,Center 4096,CA004,SUP077,29,8
P04098,Campaign 4097,CA047,SUP110,46,8
P04099,Run 4098,CA025,SUP069,28,9
P04100,Trade 4099,CA030,SUP058,47,9
P04101,Face 4100,CA009,SUP106,21,17
P04102,Girl 4101,CA021,SUP044,12,13
P04103,New 4102,CA020,SUP074,49,16
P04104,Job 4103,CA019,SUP056,31,9
P04105,Network 4104,CA019,SUP171,22,10
P04106,Determine 4105,CA012,SUP127,31,4
P04107,Safe 4106,CA037,SUP162,26,17
P04108,Determine 4107,CA042,SUP030,20,16
P04109,Population 4108,CA017,SUP071,6,5
P04110,Article 4109,CA037,SUP198,9,17
P04111,Boy 4110,CA048,SUP118,22,11
P04112,Owner 4111,CA039,SUP055,7,12
P04113,Show 4112,CA028,SUP067,31,6
P04114,Professional 4113,CA041,SUP141,21,12
P04115,Newspaper 4114,CA035,SUP003,20,14
P04116,Begin 4115,CA047,SUP026,10,16
P04117,Member 4116,CA048,SUP057,11,7
P04118,Shake 4117,CA018,SUP126,18,17
P04119,Risk 4118,CA014,SUP152,42,16
P04120,Point 4119,CA035,SUP053,44,12
P04121,World 4120,CA044,SUP198,19,3
P04122,Story 4121,CA041,SUP043,37,3
P04123,Seat 4122,CA007,SUP188,47,13
P04124,Field 4123,CA041,SUP186,31,17
P04125,Late 4124,CA013,SUP049,33,3
P04126,Politics 4125,CA018,SUP042,41,18
P04127,Thus 4126,CA037,SUP194,9,15
P04128,Free 4127,CA013,SUP011,33,17
P04129,Event 4128,CA036,SUP103,36,6
P04130,Never 4129,CA031,SUP098,10,11
P04131,Paper 4130,CA002,SUP146,6,18
P04132,Price 4131,CA016,SUP085,10,14
P04133,Health 4132,CA009,SUP100,47,17
P04134,Within 4133,CA009,SUP104,8,10
P04135,Carry 4134,CA038,SUP180,33,5
P04136,Possible 4135,CA011,SUP046,29,17
P04137,Order 4136,CA022,SUP044,13,12
P04138,Model 4137,CA033,SUP022,7,8
P04139,Nature 4138,CA036,SUP181,30,18
P04140,Shoulder 4139,CA045,SUP187,47,14
P04141,Project 4140,CA023,SUP114,31,5
P04142,Modern 4141,CA045,SUP125,40,15
P04143,Mind 4142,CA045,SUP124,36,11
P04144,System 4143,CA034,SUP030,5,11
P04145,Couple 4144,CA009,SUP008,20,11
P04146,Use 4145,CA024,SUP098,15,13
P04147,Poor 4146,CA008,SUP057,30,3
P04148,Early 4147,CA007,SUP111,44,10
P04149,Section 4148,CA036,SUP073,5,6
P04150,Fill 4149,CA018,SUP115,30,9
P04151,Daughter 4150,CA003,SUP020,32,15
P04152,Ability 4151,CA028,SUP025,13,8
P04153,By 4152,CA006,SUP019,48,8
P04154,Agent 4153,CA044,SUP005,26,10
P04155,Make 4154,CA044,SUP075,12,4
P04156,Process 4155,CA021,SUP128,46,15
P04157,Style 4156,CA028,SUP072,31,18
P04158,Buy 4157,CA040,SUP155,43,19
P04159,Sing 4158,CA001,SUP040,23,13
P04160,Thus 4159,CA036,SUP026,29,15
P04161,Despite 4160,CA021,SUP027,42,14
P04162,Successful 4161,CA043,SUP190,25,15
P04163,Power 4162,CA035,SUP083,28,10
P04164,Join 4163,CA013,SUP128,28,3
P04165,Job 4164,CA049,SUP178,23,12
P04166,Answer 4165,CA010,SUP170,6,18
P04167,Goal 4166,CA044,SUP157,18,3
P04168,Hard 4167,CA047,SUP167,36,8
P04169,Opportunity 4168,CA010,SUP188,46,19
P04170,Sure 4169,CA046,SUP169,36,14
P04171,Public 4170,CA013,SUP033,32,6
P04172,Difference 4171,CA037,SUP097,43,19
P04173,Activity 4172,CA038,SUP111,44,17
P04174,Push 4173,CA024,SUP016,46,16
P04175,Defense 4174,CA002,SUP023,44,9
P04176,Road 4175,CA022,SUP135,17,16
P04177,Father 4176,CA017,SUP026,16,2
P04178,Environmental 4177,CA036,SUP096,12,18
P04179,Street 4178,CA014,SUP012,19,16
P04180,Author 4179,CA010,SUP072,30,15
P04181,Foot 4180,CA035,SUP133,16,15
P04182,First 4181,CA025,SUP106,47,11
P04183,Move 4182,CA003,SUP117,31,3
P04184,Oil 4183,CA047,SUP197,22,7
P04185,Game 4184,CA038,SUP177,49,18
P04186,Speak 4185,CA017,SUP026,40,6
P04187,According 4186,CA012,SUP133,31,6
P04188,Build 4187,CA024,SUP022,13,16
P04189,Rich 4188,CA029,SUP013,43,16
P04190,Goal 4189,CA043,SUP156,5,12
P04191,Growth 4190,CA025,SUP161,11,6
P04192,Individual 4191,CA036,SUP107,30,2
P04193,Shake 4192,CA026,SUP023,11,12
P04194,Outside 4193,CA038,SUP097,11,12
P04195,Power 4194,CA001,SUP018,12,7
P04196,Air 4195,CA020,SUP117,20,9
P04197,There 4196,CA028,SUP030,7,3
P04198,Continue 4197,CA016,SUP026,49,16
P04199,Daughter 4198,CA047,SUP144,14,10
P04200,Give 4199,CA017,SUP039,11,16
P04201,These 4200,CA040,SUP161,25,9
P04202,Ground 4201,CA028,SUP154,41,17
P04203,Win 4202,CA012,SUP176,35,15
P04204,Remember 4203,CA027,SUP193,27,16
P04205,Measure 4204,CA042,SUP166,31,14
P04206,Whom 4205,CA047,SUP130,26,10
P04207,Matter 4206,CA030,SUP113,43,2
P04208,Subject 4207,CA041,SUP134,31,7
P04209,Also 4208,CA034,SUP046,8,9
P04210,Race 4209,CA037,SUP050,28,19
P04211,Century 4210,CA006,SUP166,27,19
P04212,Meet 4211,CA007,SUP106,23,18
P04213,Clearly 4212,CA032,SUP146,46,17
P04214,Product 4213,CA032,SUP155,7,14
P04215,Magazine 4214,CA025,SUP169,31,5
P04216,Wait 4215,CA033,SUP072,7,5
P04217,Treatment 4216,CA007,SUP074,32,15
P04218,Not 4217,CA012,SUP017,21,6
P04219,War 4218,CA016,SUP190,35,17
P04220,Government 4219,CA016,SUP157,14,15
P04221,Maintain 4220,CA043,SUP186,26,15
P04222,Step 4221,CA036,SUP070,34,15
P04223,Teach 4222,CA013,SUP150,25,15
P04224,Job 4223,CA007,SUP006,40,4
P04225,Without 4224,CA036,SUP026,27,18
P04226,Situation 4225,CA047,SUP167,42,15
P04227,Arrive 4226,CA009,SUP140,16,11
P04228,Thing 4227,CA032,SUP099,29,14
P04229,Near 4228,CA011,SUP142,24,5
P04230,Firm 4229,CA008,SUP022,46,12
P04231,Other 4230,CA033,SUP051,11,16
P04232,Share 4231,CA023,SUP151,33,16
P04233,Resource 4232,CA025,SUP176,33,3
P04234,Four 4233,CA008,SUP199,17,12
P04235,One 4234,CA045,SUP104,7,3
P04236,North 4235,CA022,SUP178,6,6
P04237,After 4236,CA004,SUP089,20,14
P04238,Detail 4237,CA040,SUP141,34,2
P04239,Participant 4238,CA003,SUP138,42,8
P04240,Reveal 4239,CA029,SUP183,10,8
P04241,Glass 4240,CA041,SUP009,49,11
P04242,Successful 4241,CA029,SUP079,11,7
P04243,Whom 4242,CA034,SUP052,9,13
P04244,View 4243,CA034,SUP130,11,14
P04245,Stuff 4244,CA028,SUP153,38,12
P04246,Health 4245,CA013,SUP013,36,19
P04247,Attorney 4246,CA015,SUP051,17,3
P04248,Church 4247,CA023,SUP186,34,17
P04249,Fast 4248,CA044,SUP034,29,3
P04250,Though 4249,CA026,SUP035,25,7
P04251,Allow 4250,CA004,SUP131,25,2
P04252,Group 4251,CA026,SUP120,32,12
P04253,How 4252,CA040,SUP187,24,19
P04254,Produce 4253,CA009,SUP070,38,11
P04255,Nor 4254,CA005,SUP176,9,19
P04256,Thousand 4255,CA032,SUP192,22,2
P04257,Company 4256,CA020,SUP147,43,17
P04258,Own 4257,CA050,SUP067,47,8
P04259,Police 4258,CA011,SUP103,15,16
P04260,Improve 4259,CA015,SUP073,21,2
P04261,Culture 4260,CA032,SUP116,49,10
P04262,Physical 4261,CA028,SUP133,26,3
P04263,But 4262,CA022,SUP067,41,18
P04264,Treatment 4263,CA041,SUP139,24,11
P04265,Stay 4264,CA017,SUP121,10,7
P04266,Society 4265,CA026,SUP094,38,6
P04267,Foot 4266,CA044,SUP196,18,9
P04268,Season 4267,CA007,SUP197,27,9
P04269,Toward 4268,CA042,SUP129,24,6
P04270,Forward 4269,CA026,SUP091,17,13
P04271,Security 4270,CA025,SUP092,48,8
P04272,Almost 4271,CA010,SUP063,45,14
P04273,Expert 4272,CA045,SUP029,36,14
P04274,Job 4273,CA019,SUP012,30,18
P04275,Before 4274,CA011,SUP077,18,5
P04276,Model 4275,CA013,SUP041,40,19
P04277,Understand 4276,CA008,SUP130,12,11
P04278,Economy 4277,CA040,SUP037,44,4
P04279,Hot 4278,CA004,SUP173,26,13
P04280,Live 4279,CA047,SUP176,26,2
P04281,Themselves 4280,CA031,SUP024,20,12
P04282,Five 4281,CA028,SUP099,31,19
P04283,Direction 4282,CA011,SUP150,14,14
P04284,Network 4283,CA043,SUP100,29,18
P04285,Five 4284,CA001,SUP139,35,9
P04286,Continue 4285,CA049,SUP058,25,18
P04287,Brother 4286,CA047,SUP174,31,3
P04288,House 4287,CA038,SUP029,21,4
P04289,Still 4288,CA024,SUP163,37,4
P04290,Always 4289,CA047,SUP143,35,7
P04291,Star 4290,CA031,SUP060,46,11
P04292,Defense 4291,CA041,SUP095,30,19
P04293,White 4292,CA046,SUP042,25,19
P04294,Best 4293,CA050,SUP043,40,15
P04295,Life 4294,CA026,SUP074,5,17
P04296,Move 4295,CA049,SUP177,8,8
P04297,Ago 4296,CA050,SUP192,8,2
P04298,Successful 4297,CA005,SUP160,30,18
P04299,Meeting 4298,CA020,SUP064,8,6
P04300,West 4299,CA041,SUP002,13,2
P04301,Month 4300,CA011,SUP152,34,18
P04302,Class 4301,CA033,SUP066,49,11
P04303,Customer 4302,CA050,SUP166,8,13
P04304,Grow 4303,CA038,SUP031,9,3
P04305,Wind 4304,CA027,SUP115,49,17
P04306,Member 4305,CA034,SUP026,27,16
P04307,Significant 4306,CA015,SUP029,20,14
P04308,Tv 4307,CA032,SUP195,26,19
P04309,Need 4308,CA021,SUP078,41,15
P04310,Force 4309,CA046,SUP025,12,19
P04311,Stand 4310,CA005,SUP048,37,3
P04312,Generation 4311,CA006,SUP065,42,3
P04313,Character 4312,CA038,SUP181,47,4
P04314,Specific 4313,CA022,SUP067,20,6
P04315,Try 4314,CA018,SUP090,9,17
P04316,Billion 4315,CA014,SUP146,20,16
P04317,Term 4316,CA010,SUP137,11,13
P04318,Writer 4317,CA046,SUP038,5,10
P04319,Name 4318,CA013,SUP087,13,15
P04320,Require 4319,CA031,SUP149,22,17
P04321,Cause 4320,CA030,SUP065,49,12
P04322,Describe 4321,CA003,SUP149,7,7
P04323,Shake 4322,CA030,SUP027,28,11
P04324,Although 4323,CA006,SUP106,32,9
P04325,Machine 4324,CA029,SUP123,14,17
P04326,Impact 4325,CA008,SUP198,13,4
P04327,Sell 4326,CA044,SUP044,17,3
P04328,Treatment 4327,CA045,SUP100,39,17
P04329,Nearly 4328,CA043,SUP028,27,10
P04330,Business 4329,CA044,SUP173,21,17
P04331,Above 4330,CA033,SUP017,11,5
P04332,Foreign 4331,CA017,SUP127,20,11
P04333,Work 4332,CA048,SUP123,44,14
P04334,Another 4333,CA011,SUP168,40,19
P04335,Right 4334,CA013,SUP131,24,16
P04336,Thus 4335,CA050,SUP076,28,5
P04337,Phone 4336,CA011,SUP194,9,10
P04338,Try 4337,CA031,SUP046,49,5
P04339,Begin 4338,CA028,SUP158,10,17
P04340,Goal 4339,CA044,SUP069,32,16
P04341,Manage 4340,CA006,SUP137,9,3
P04342,Visit 4341,CA041,SUP085,43,15
P04343,Any 4342,CA016,SUP011,42,4
P04344,Board 4343,CA004,SUP069,6,5
P04345,Near 4344,CA035,SUP099,47,2
P04346,Space 4345,CA048,SUP091,43,10
P04347,Reason 4346,CA026,SUP194,25,18
P04348,Skill 4347,CA012,SUP159,44,15
P04349,Forget 4348,CA011,SUP161,41,18
P04350,Agency 4349,CA037,SUP167,22,2
P04351,Participant 4350,CA025,SUP094,16,11
P04352,Son 4351,CA018,SUP174,21,17
P04353,Forget 4352,CA019,SUP165,41,4
P04354,Purpose 4353,CA023,SUP115,42,13
P04355,Wait 4354,CA038,SUP188,19,4
